約定日,受渡日,銘柄コード,銘柄名,市場名称,口座区分,取引区分,売買区分,信用区分,弁済期限,数量［株］,単価［円］,手数料［円］,税金等［円］,諸費用［円］,税区分,受渡金額［円］,建約定日,建単価［円］,建手数料［円］,建手数料消費税［円］,金利（支払）〔円〕,金利（受取）〔円〕,逆日歩／特別空売り料（支払）〔円〕,逆日歩（受取）〔円〕,貸株料,事務管理費〔円〕（税抜）,名義書換料〔円〕（税抜）
"2022/12/12","2022/12/14","8253","クレディセゾン","東証","特定","信用返済","売埋","制度","6ヶ月","300","1,706.0","150","15","192","源徴なし","-4,942","2022/12/7","1,720.0","350","35","237","0","0","45","0","0","0"
"2022/12/12","2022/12/14","9501","東京電力ホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","1,000","510.0","350","45","622","源徴なし","-55,215","2022/11/2","456.0","180","18","0","0","0","0","522","100","0"
"2022/12/12","2022/12/14","9501","東京電力ホールディングス","東証","特定","信用返済","売埋","制度","6ヶ月","1,000","510.0","117","12","227","源徴なし","14,446","2022/12/7","495.0","180","18","227","0","0","0","0","0","0"
"2022/12/12","2022/12/14","9501","東京電力ホールディングス","東証","特定","信用返済","売埋","制度","6ヶ月","2,000","510.0","233","23","520","源徴なし","48,839","2022/12/6","485.0","350","35","520","0","0","0","0","0","0"
"2022/12/14","2022/12/16","3436","ＳＵＭＣＯ","東証","特定","信用新規","売建","制度","6ヶ月","200","2,031.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2022/12/19","2022/12/21","3382","セブン＆アイ・ＨＬＤＧＳ","東証","特定","信用新規","売建","制度","6ヶ月","100","5,669.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2022/12/19","2022/12/21","3436","ＳＵＭＣＯ","東証","特定","信用新規","売建","制度","6ヶ月","300","1,970.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2022/12/19","2022/12/21","9009","京成電鉄","東証","特定","信用新規","売建","制度","6ヶ月","200","3,795.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2022/12/20","2022/12/22","3382","セブン＆アイ・ＨＬＤＧＳ","東証","特定","信用返済","買埋","制度","6ヶ月","100","5,585.0","350","35","34","源徴なし","7,596","2022/12/19","5,669.0","350","35","0","0","0","0","34","0","0"
"2022/12/20","2022/12/22","3436","ＳＵＭＣＯ","東証","特定","信用返済","買埋","制度","6ヶ月","300","1,904.0","210","21","35","源徴なし","19,149","2022/12/19","1,970.0","350","35","0","0","0","0","35","0","0"
"2022/12/20","2022/12/22","3436","ＳＵＭＣＯ","東証","特定","信用返済","買埋","制度","6ヶ月","200","1,904.0","140","14","85","源徴なし","24,963","2022/12/14","2,031.0","180","18","0","0","0","0","85","0","0"
"2022/12/20","2022/12/22","9009","京成電鉄","東証","特定","信用返済","買埋","制度","6ヶ月","200","3,760.0","350","35","45","源徴なし","6,185","2022/12/19","3,795.0","350","35","0","0","0","0","45","0","0"
"2023/1/6","2023/1/11","6674","ジーエス・ユアサコーポ","東証","特定","信用新規","買建","制度","6ヶ月","200","2,103.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2023/1/10","2023/1/12","4064","日本カ－バイド","東証","特定","信用新規","買建","制度","6ヶ月","500","1,281.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2023/1/10","2023/1/12","4502","武田薬品","東証","特定","信用新規","売建","制度","6ヶ月","200","4,026.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2023/1/10","2023/1/12","5401","日本製鉄","東証","特定","信用新規","買建","制度","6ヶ月","200","2,368.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2023/1/10","2023/1/12","6674","ジーエス・ユアサコーポ","東証","特定","信用新規","買建","制度","6ヶ月","300","2,126.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2023/1/11","2023/1/13","4502","武田薬品","東証","特定","信用新規","売建","制度","6ヶ月","100","4,099.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
